0,0,0,0,0,0,0,0,0,0,
0,0,1009,0,0,0,0,0,0,0,
132651,113111,260785,84971,273192,236818,299680,91017,113317,105309,
142595,108263,230633,96189,270992,236686,267029,94053,82911,91088,
0,0,0,0,0,1003,0,0,0,0,
151893,96078,269101,84037,275244,228592,277207,101139,109234,84022,
153802,111382,259125,94056,284517,233775,306845,87054,98195,93071,
0,0,0,1012,0,0,0,0,0,0,
155690,112399,272287,86073,268131,252842,290474,93165,94109,91060,
174000,123403,266187,101380,261122,260133,266170,77891,109195,83979,
0,0,0,0,0,0,1024,0,0,0,
155688,103173,251909,69717,253847,233724,269121,95142,105243,94132,
136590,91174,275435,107183,297472,240960,301608,103111,86016,94067,
0,0,0,0,1004,0,0,0,0,0,
153824,104233,235820,80819,277339,236803,281259,94275,94058,79902,
158853,121450,251089,76994,262104,215529,258923,85972,106114,104264,
0,0,0,0,0,0,0,0,0,1021,
125567,102199,228740,79882,250883,201473,262084,85071,76953,88036,
140550,120342,231737,90042,274113,220482,268015,99215,87959,101174,
0,0,0,0,0,1023,0,0,0,0,
160915,128468,237787,92024,255027,232671,264162,87055,81919,92141,
157727,112188,234906,90020,275118,204462,259857,96237,107304,78758,
0,0,0,0,0,1022,0,0,0,0,
138644,111341,244899,91130,276224,215443,288294,79966,95119,91040,
147633,129598,272260,102203,291590,223527,263070,100268,97180,83987,
0,0,1010,0,0,0,0,0,0,0,
151657,126400,262002,87963,287347,252966,280448,91972,103287,97194,
168000,100126,245052,104191,304720,242795,289476,88010,103263,107287,
0,0,0,0,0,0,1021,0,0,0,
163934,129528,261032,87010,267203,226661,265183,87047,77021,99205,
156872,129451,252063,108225,270251,243011,264192,97260,96094,86971,
0,0,0,0,1005,0,0,0,0,0,
147845,111235,241766,88038,255883,215568,247929,90936,88047,96068,
144748,109370,259141,87977,290563,220693,255021,90129,73933,80004,
0,0,0,0,1014,0,0,0,0,0,
160819,132453,263992,98068,275180,248869,280342,106160,82910,90010,
155858,94049,266224,88095,273240,232664,280284,84020,92075,109433,
0,0,0,0,0,1005,0,0,0,0,
175043,134526,289352,87079,305500,239891,316907,79948,106304,89022,
158871,111251,258119,80954,278252,238964,263049,86139,102297,93987,
0,0,0,0,1013,0,0,0,0,0,
129443,117471,262179,89110,285423,230775,283248,83958,92151,97150,
157984,105312,227587,101212,270222,233853,270217,78007,87006,94253,
0,0,0,0,0,0,0,0,0,1010,
150704,123335,254009,80879,267063,234886,289443,93113,62823,90214,
144713,105261,259988,95160,282327,229714,288427,92065,84021,84008,
0,1011,0,0,1024,0,0,0,0,0,
175175,115273,279251,84036,299564,243808,299397,85050,93026,100020,
162002,121522,248952,84011,289403,230830,251813,107351,91156,106217,
0,0,1000,0,0,0,0,0,0,0,
156004,122470,250955,94055,272383,237882,279190,97089,97155,97152,
137648,94107,273241,80953,266167,235892,255109,82085,83910,81073,
0,0,1000,0,0,0,0,0,0,0,
149916,107229,248076,84966,250916,218738,298649,79906,85906,88117,
141620,97088,244919,84965,277446,219604,286408,102153,92125,93137,
1016,0,0,0,0,0,0,0,0,0,
133510,95071,252055,102226,276450,251074,280414,86048,82956,84985,
146849,108318,263196,90147,288477,229884,270145,99136,101265,86028,
0,0,0,0,0,1005,0,0,0,0,
144721,103334,246984,93150,286484,218657,264980,80992,88062,83980,
145578,112355,263202,109274,290444,204416,254973,99248,82035,89128,
0,0,0,0,0,0,0,0,0,1007,
134642,94071,255070,78842,284433,247995,289415,94097,111404,87120,
157812,120521,275344,82983,299516,234704,284347,97202,100217,102186,
0,1005,0,0,0,0,0,0,0,0,
147733,115322,270179,102108,262217,212379,271266,90094,80027,101264,
142579,120508,269167,81050,264223,210407,273089,100025,95169,91064,
0,0,0,0,0,0,0,0,1007,0,
115431,109201,237883,85926,264209,183138,243965,88065,95182,94161,
158029,96126,237911,87078,259135,246050,238885,102324,97110,76924,
1006,0,0,0,0,0,0,0,0,0,
147800,101173,271162,112354,273201,239766,273492,83925,82994,106387,
140625,105212,257006,86159,251960,218463,262090,82861,77932,86947,
0,0,0,0,0,1013,0,0,0,0,
159947,101137,231717,80024,279411,237794,301406,99123,89012,88032,
176242,106202,255096,97129,255068,266251,290470,109248,70812,85089,
0,0,0,1022,0,0,0,0,0,0,
150880,109339,230726,75942,263242,250990,289264,86989,74990,90995,
126437,100120,260166,102140,257059,224615,273195,99139,88080,71758,
0,0,0,0,0,1018,0,0,0,0,
136798,123492,273192,108327,295530,246878,283373,80863,103262,90083,
155830,112442,235957,90076,282359,253113,292407,85066,94271,101102,
0,0,1009,0,0,0,0,0,0,0,
156746,109360,260180,104199,286506,231693,294505,99213,80959,89023,
156733,110237,240907,81906,288366,242982,277340,91998,89089,102189,
0,0,0,0,0,0,1018,0,0,0,
137580,96098,243848,99125,277151,230756,290242,68839,90097,95048,
155839,99219,255061,77924,252796,241851,277281,99127,79988,72747,
0,0,0,0,0,1022,0,0,0,0,
