0,0,0,0,0,0,0,0,0,0,
0,0,1009,0,0,0,0,0,0,0,
132651,113111,260785,84971,273192,236818,299680,91017,113317,105309,
142595,108263,229630,97195,270992,236686,267029,94053,82911,91088,
157796,129347,280084,91075,272075,221451,267067,91052,104255,93128,
154774,103236,252103,105199,270248,230567,290398,83868,97363,80968,
161827,96153,274297,99215,287385,238721,279273,102241,107153,86996,
0,0,0,0,1012,0,0,0,0,0,
150819,118498,266149,88134,267195,232869,283228,80041,98002,91000,
151693,102160,261961,81937,267977,257008,261002,92025,87165,86999,
143728,109213,263104,87020,285423,225787,277392,101182,94104,101177,
157865,110226,246807,83894,272181,221496,276216,78993,90087,80773,
148689,93109,238925,84103,285498,229637,278426,94148,83881,101278,
0,0,1005,0,0,0,0,0,0,0,
141702,84970,217542,77929,257068,213544,265245,80891,91978,77872,
152795,103172,241697,79927,285205,241795,262038,84974,89138,91064,
144661,98133,269254,75891,274357,246006,279320,102315,98097,88006,
153715,101363,243865,80959,283405,201275,285412,91032,105231,87072,
174015,104251,255182,81020,258120,253943,261140,96057,58791,78867,
0,0,1019,0,0,0,0,0,0,0,
165045,96188,244937,81968,268233,251833,266149,105297,100186,78851,
167886,129604,261180,101133,275295,244919,269315,97104,88134,108221,
159886,103202,250016,96124,235856,249830,261178,94221,97136,93084,
131583,112318,272307,82018,255211,221487,267164,73822,103404,82988,
150871,106326,264043,100177,287241,239810,273211,102337,119438,100159,
0,0,0,1021,0,0,0,0,0,0,
139603,104200,258034,75950,271258,234751,282267,92074,97142,77982,
141647,108355,244020,91100,285466,243858,277279,99187,83966,84809,
145527,111405,282114,101170,282095,248697,258024,98071,96123,86057,
175086,114365,253018,85934,254004,242728,285398,92067,81000,105167,
157925,112409,289502,108278,286323,235677,279141,81963,101237,83026,
0,0,0,0,1006,0,0,0,0,0,
161831,110375,253891,84040,255062,233760,256226,85030,84146,91085,
140736,102288,240875,71921,249978,242861,265131,91980,91078,93207,
138672,106288,244057,84910,275070,223761,279297,83876,93026,90085,
153698,102153,246669,106234,253897,254058,286655,109308,80961,98313,
144690,119434,268126,84016,275344,214689,264204,95192,103303,92073,
0,1005,0,0,0,0,0,0,0,0,
165913,116348,266181,98205,321835,233559,299290,83984,94143,100135,
170175,97205,270091,84073,281135,232856,273141,81964,89936,112339,
167002,106270,272140,90058,283321,232815,251015,93126,81916,92240,
170223,108329,245808,86983,263025,241154,261190,87084,89109,95120,
148646,121461,245954,107304,261066,223758,279477,89965,91088,89149,
0,0,0,0,1011,0,0,0,0,0,
159806,99199,243946,85088,262053,228769,277114,99094,85924,86944,
138652,97064,227803,91107,255251,237906,304809,90141,114395,95090,
145791,101290,252920,109389,294594,242985,291587,102231,92085,81068,
151848,114314,232831,100190,263205,246006,276252,84074,89092,99092,
153792,104194,241857,98050,272113,222705,258116,102326,72719,92126,
0,0,0,0,1014,0,0,0,0,0,
151721,105222,244875,74883,284291,229755,275224,94256,102323,100212,
158693,128524,265204,109182,297655,230566,272167,80917,97187,83977,
140655,114215,229608,97150,260157,224599,281415,89979,94100,84057,
141616,134618,241714,84057,247903,220450,267268,92030,91000,76967,
145717,112236,241730,82998,243009,222551,256061,92102,88048,88095,
0,0,0,0,0,0,1024,0,0,0,
137878,116397,233785,79006,286576,219753,245989,94205,97160,86056,
151864,129611,253894,99282,253982,241783,269244,86008,83002,72860,
132594,122440,267211,91137,265108,221524,268153,97079,87942,94100,
147551,121409,224574,92996,290372,219574,261162,88126,96081,86013,
162900,106159,264969,106388,289555,233660,263101,90178,73950,74874,
0,0,1002,0,0,0,0,0,0,0,
135669,100281,236846,90158,248037,260111,286535,81963,86057,95210,
135518,100097,232709,86060,262022,213466,279175,104372,96138,85901,
150816,108296,261053,85971,286388,243905,291646,99188,97166,102177,
163889,117505,250056,99169,273376,227774,279188,90096,79926,92064,
151824,111379,274197,79901,284486,218567,286458,92091,93175,89991,
0,0,0,0,0,0,0,0,1009,0,
155842,107193,256999,99128,282407,226518,283321,100190,90081,96049,
157737,97200,273202,97087,276282,221607,263149,80874,90044,96145,
132715,90028,267143,90090,258964,228610,255074,90025,93166,84006,
157932,103166,264092,91112,285277,229752,257159,81917,75825,90078,
156843,103236,236867,90985,272339,251008,272053,87927,95117,99059,
0,0,0,0,0,1006,0,0,0,0,
168901,121369,246049,80993,308795,242693,312901,96133,96194,115294,
164818,116408,249886,90104,280185,242826,282332,72760,96097,94109,
139622,95139,246834,79991,283189,218516,290396,98200,106230,100110,
156863,117326,255036,87098,260278,253130,291600,88028,75994,112336,
135604,91021,227587,107256,243895,247891,276397,101225,92168,93165,
0,0,1006,0,0,0,0,0,0,0,
136650,114336,260027,93035,250987,231957,268187,90130,96135,89123,
144814,122407,261166,95112,273313,215717,279492,92024,105269,99297,
152886,92114,237823,97197,257320,222852,242006,81069,98225,102213,
134490,101248,271265,98079,282536,224754,286244,87070,99028,105134,
173058,116509,259260,82000,263227,239812,303482,77981,83979,99057,
